Date,Close,High,Low,Open,Volume
2025-01-03,3891.3408203125,3967.3190100554248,3884.127566106747,3967.3190100554248,1791953
2025-01-06,3886.690185546875,3938.5600852002444,3859.5449550545113,3896.6560578175076,2085593
2025-01-07,3823.383056640625,3929.7331926762554,3807.48511819948,3905.6253667734477,2669054
2025-01-08,3899.408447265625,3916.113240154538,3813.3698426153405,3829.6473413152235,2181277
2025-01-09,3833.396728515625,3927.2656647049257,3820.535960823577,3892.3851104960186,2392472
2025-01-10,4048.659423828125,4078.41476503514,3957.875161786487,3986.3490838137277,7894300
2025-01-13,4072.814697265625,4103.044601693763,4012.3548884093498,4029.0596808346854,4003771
2025-01-14,4017.7177734375,4094.4550879803073,4004.4299428133863,4083.1605246383615,3441709
2025-01-15,4033.426025390625,4039.9276635514543,3993.4202579833063,4003.4334017642514,1653474
2025-01-16,3992.328369140625,4075.567318807286,3978.613708278282,4043.2968742708517,2637705
2025-01-17,3986.528564453125,4021.616254890533,3963.0886298542596,4020.939449433567,1761466
2025-01-20,3941.582275390625,4007.3105183689017,3932.2063483825796,4007.3105183689017,1287799
2025-01-21,3901.033935546875,3973.6734816653625,3895.379258358407,3958.497981875744,1971591
2025-01-22,4017.750244140625,4024.0812547656583,3909.104787428617,3914.711087541146,2409223
2025-01-23,4006.97265625,4051.339285916404,4001.7526640783626,4028.7691913739204,1822998
2025-01-24,4013.64208984375,4038.4351649039104,3966.9071126772737,3966.9071126772737,1910099
2025-01-27,3929.354736328125,4017.5084152856,3906.0599315038703,3964.973867046099,1551782
2025-01-28,3905.334716796875,3964.9735947079557,3893.73557415024,3934.815871023738,2468272
2025-01-29,3962.84716796875,3970.6285432095738,3918.5772926221866,3918.5772926221866,1217089
2025-01-30,3963.0888671875,3991.941831258984,3922.927021299046,3962.943972286711,1531251
2025-01-31,3975.026611328125,3990.540749832513,3948.7836420464023,3972.706876888982,1492943
2025-02-01,3937.08740234375,3997.741255116248,3920.510387972108,3975.6063179805924,437172
2025-02-03,3932.73779296875,3940.8089579536745,3865.1245003058734,3896.2488211358454,1265713
2025-02-04,3969.855224609375,3981.2613328675334,3930.2250514324437,3947.285364884988,2547132
2025-02-05,3954.43798828125,4011.3703550712034,3939.8423053663196,4011.3703550712034,1693912
2025-02-06,3946.36669921875,4001.2209788539626,3916.2089750568643,3968.259986916976,2284536
2025-02-07,3894.798828125,3953.374595002479,3874.113784051329,3953.374595002479,1548940
2025-02-10,3902.096923828125,3916.644230568612,3880.2520112210996,3905.045086746592,1339511
2025-02-11,3831.148681640625,3905.044841909931,3822.8842449885587,3884.1662899452554,1810908
2025-02-12,3818.1962890625,3887.404606196338,3808.5303361658844,3838.446649169052,1678002
2025-02-13,3779.532470703125,3851.3505477933163,3771.896462322554,3835.4501025039126,2277310
2025-02-14,3803.407470703125,3816.1181040365336,3769.72153134308,3793.886412954254,1681975
2025-02-17,3774.071533203125,3802.5860959459837,3727.3849307355754,3727.674956536778,1799806
2025-02-18,3743.817138671875,3793.306774402773,3735.407806152644,3768.1752947909295,2149879
2025-02-19,3657.693359375,3745.508400554833,3642.2759755929487,3742.850263486918,4366672
2025-02-20,3653.150146484375,3661.4629603766616,3625.988960412709,3635.848185178673,2888572
2025-02-21,3659.52978515625,3689.4942392872176,3648.8972369162293,3649.960586134303,1833931
2025-02-24,3552.817626953125,3637.491230016548,3547.4045991108223,3618.1109478843173,2508516
2025-02-25,3508.30615234375,3535.8057424823114,3500.2833638502107,3503.90809636369,4101954
2025-02-27,3491.873779296875,3516.4735816470966,3480.419530987875,3491.0520789257853,3823856
2025-02-28,3366.892822265625,3479.7428149447355,3341.5196975733197,3465.1955095907815,7085018
2025-03-03,3376.36572265625,3405.5568531975428,3360.0301206751515,3368.584583379958,4990439
2025-03-04,3414.062744140625,3432.379676631615,3348.5759170238152,3357.951843598488,2797737
2025-03-05,3428.561767578125,3480.081342184221,3403.2370189380595,3403.2370189380595,2501894
2025-03-06,3481.28955078125,3488.877181911339,3417.9775618337376,3438.1793081878077,2786513
2025-03-07,3490.56884765625,3503.9079097926337,3454.998093954285,3479.743027656133,2051315
2025-03-10,3469.73876953125,3501.1049762137254,3462.9244613654673,3486.0259949428714,1004626
2025-03-11,3455.8681640625,3468.8688234276665,3419.4757100500633,3439.146018462038,1995450
2025-03-12,3389.076416015625,3450.020297279617,3370.3729384283747,3445.912267227522,3174167
2025-03-13,3393.76416015625,3406.5715466921038,3367.7144664369603,3385.3064520665353,1693004
2025-03-17,3380.860107421875,3412.516101378981,3361.1900359739784,3372.450776071524,2690906
2025-03-18,3380.860107421875,3380.860107421875,3380.860107421875,3380.860107421875,0
2025-03-19,3380.2802734375,3428.5132810234372,3347.0776328908673,3428.5132810234372,3051244
2025-03-20,3444.123779296875,3459.3960314822807,3394.68252652922,3394.68252652922,2845192
2025-03-21,3458.57470703125,3495.450223009194,3349.252685164703,3358.9186380800415,4161925
2025-03-24,3507.725830078125,3527.831058731868,3447.4587570622184,3479.7429444303652,1834751
2025-03-25,3535.56396484375,3586.0685693582973,3516.473707634902,3523.2398747468987,3135390
2025-03-26,3514.34716796875,3557.553929809202,3504.7295921250025,3525.897934373459,1734499
2025-03-27,3529.232666015625,3540.638537603521,3489.892285017066,3494.0970689111577,2528474
2025-03-28,3485.687255859375,3538.656721076703,3471.9132739836596,3529.0391458412178,2051919
2025-04-01,3432.186279296875,3464.2771927018816,3407.248075969345,3453.354619757771,2618493
2025-04-02,3425.565185546875,3445.0422214056125,3412.129605979645,3425.6135625063594,1764313
2025-04-03,3289.46875,3385.0167912281404,3282.702582798802,3374.3842427691143,4537821
2025-04-04,3189.184326171875,3286.085501586113,3185.414699028632,3250.2733357697866,5317367
2025-04-07,3164.681396484375,3181.4516833870694,2953.963620596823,2996.4454369330797,6623955
2025-04-08,3182.949951171875,3237.127665022999,3146.5577324611054,3191.7460628104113,5557558
2025-04-09,3138.148193359375,3160.76642752928,3104.752280697163,3151.6321497293247,2990265
2025-04-11,3123.552734375,3188.749540631033,3098.904554048043,3179.6636391398747,7108961
2025-04-15,3139.69482421875,3203.683386247662,3130.415650876791,3203.683386247662,3512160
2025-04-16,3164.43994140625,3168.596348657385,3121.136422017699,3139.695005759879,2384391
2025-04-17,3188.701171875,3193.2443586174536,3110.50370573642,3137.085076745666,2932346
2025-04-21,3210.64306640625,3241.9606599617177,3174.3957423905777,3180.1953142330854,2432946
2025-04-22,3203.683349609375,3222.531957851611,3184.931495290658,3211.6096198122023,2710498
2025-04-23,3298.98974609375,3306.625754540036,3225.818529364827,3252.593171873855,3543923
2025-04-24,3287.970458984375,3298.5062526941524,3274.534643572778,3287.487161364933,2252175
2025-04-25,3332.820556640625,3361.625143451318,3291.256959211522,3305.7558885472554,2742991
2025-04-28,3328.470703125,3342.2930622298845,3291.2567864500143,3320.2546435993536,1593296
2025-04-29,3356.502197265625,3378.250591632357,3315.808440523134,3339.586779424834,1578332
2025-04-30,3338.329833984375,3392.652437661013,3253.5594811525652,3356.018573547744,2809332
2025-05-02,3316.38818359375,3374.867194117627,3305.7556362257724,3356.0185874198487,1721761
2025-05-05,3338.909912109375,3387.4329449049897,3331.27366828836,3334.753505470742,1284443
2025-05-06,3344.419921875,3356.9856614658597,3322.1882287527096,3344.419921875,1324763
2025-05-07,3330.017333984375,3343.9362109554654,3306.335750758935,3306.335750758935,1477128
2025-05-08,3333.6904296875,3360.851851961966,3314.1652518601954,3332.820588313161,2543591
2025-05-09,3325.377685546875,3331.0805031274213,3284.5874131966707,3285.457254527544,2531757
2025-05-12,3499.46142578125,3509.22413241534,3385.209911911905,3387.916425868549,2228678
2025-05-13,3397.582275390625,3501.97456151927,3393.232596801932,3499.4613194961807,3062887
2025-05-14,3430.15673828125,3442.0459078220697,3391.396407841002,3403.3820953219624,2119499
2025-05-15,3460.314453125,3479.7431132346333,3396.712670565691,3444.945682102287,3548330
2025-05-16,3442.335693359375,3473.8465567565913,3427.6434928317944,3473.8465567565913,1666727
2025-05-19,3401.255615234375,3431.413341631395,3386.659931697025,3431.413341631395,2537377
2025-05-20,3381.440673828125,3439.1463709668697,3377.2842664862965,3413.821619142175,2038374
2025-05-21,3408.021484375,3418.847303675328,3381.4401157430884,3390.816042208948,1440153
2025-05-22,3360.8515625,3380.956790168703,3336.0101126719387,3378.2502763697153,2034383
2025-05-23,3397.196044921875,3416.9144952813326,3349.8328737001534,3360.851966080111,1274331
2025-05-26,3419.137451171875,3426.5801874567637,3392.8461073678304,3403.3819012793415,967470
2025-05-27,3381.826904296875,3421.747337093333,3366.7481593177404,3414.014574749619,2467680
2025-05-28,3380.860107421875,3411.114585484783,3376.31715701285,3402.4152283668,1222933
2025-05-29,3381.2470703125,3414.4978538154573,3370.034470581059,3387.626457620242,3188072
2025-05-30,3347.7060546875,3389.5596782127777,3337.7503119241223,3373.4175839622008,3404365
2025-06-02,3334.560302734375,3344.419526975246,3304.4025784742903,3334.7535745851437,1877585
2025-06-03,3291.449951171875,3357.4684509968274,3286.907000896707,3330.887082808426,2848125
2025-06-04,3297.008544921875,3310.563782597761,3286.3791053631217,3304.907652247958,2544807
2025-06-05,3287.451904296875,3324.4113841471617,3280.235380032571,3324.4113841471617,3584683
2025-06-06,3300.226806640625,3306.7605099618336,3275.359545608902,3287.4520036268846,2070390
2025-06-09,3336.991455078125,3348.791310023286,3306.760665733127,3315.634960419095,1718678
2025-06-10,3376.973876953125,3399.305794893864,3338.259013167141,3354.642197095073,2419874
2025-06-11,3385.750732421875,3402.4265208353168,3363.516665314218,3383.8979728571367,2847013
2025-06-12,3348.986083984375,3388.481144938844,3338.259030391803,3385.7505745896515,4060134
2025-06-13,3360.20068359375,3364.881627257479,3309.003383077588,3309.003383077588,2178493
2025-06-16,3409.54541015625,3421.9302340050463,3341.1847251814343,3354.642349665819,1934088
2025-06-17,3428.07373046875,3432.6570601768817,3401.5487008021014,3422.905193528652,2111940
2025-06-18,3365.75927734375,3450.2105407013996,3357.665418209048,3431.7796073253016,2696327
2025-06-19,3339.0390625,3365.3691018363024,3328.312009437062,3364.3939151942172,2672768
2025-06-20,3350.448974609375,3360.786049100129,3326.2642962767654,3340.0145242959966,2351248
2025-06-23,3309.3935546875,3340.0143206716803,3286.3790542083398,3330.262454041982,3123421
2025-06-24,3306.27294921875,3356.690292940616,3298.081476031171,3349.376392565029,3403048
2025-06-25,3359.3232421875,3364.3941654870573,3315.634829755361,3322.7537403887272,1757699
2025-06-26,3356.397705078125,3365.759354753242,3330.555256962972,3359.3232652421043,2879106
2025-06-27,3355.71533203125,3380.387367158931,3345.8658502962735,3369.2703330730474,1778433
2025-06-30,3376.09619140625,3378.924137465807,3344.890218522079,3354.544471150048,1468351
2025-07-01,3344.59765625,3398.525526423559,3328.7996798986564,3369.2699264830403,2375183
2025-07-02,3338.356689453125,3403.3039810516498,3335.1385257152824,3400.671024568939,3090585
2025-07-03,3316.4150390625,3350.058980842342,3313.294489180619,3344.8904436190446,2531870
2025-07-04,3334.943603515625,3341.964900305915,3305.980605453995,3323.4363525656718,1109320
2025-07-07,3327.044677734375,3341.0875101654565,3323.8265137554163,3333.481005692293,1639174
2025-07-08,3321.68115234375,3340.0147113686808,3309.1987139810713,3320.510975827842,2325242
2025-07-09,3299.836669921875,3329.28725945695,3283.4534864064294,3325.3865128143525,2034938
2025-07-10,3298.08154296875,3314.659717489882,3272.7266878187834,3296.1311694956757,3035012
2025-07-11,3184.959716796875,3252.247598137654,3180.1813972680684,3218.0184502225306,7635550
2025-07-14,3142.734130859375,3190.8108827918168,3120.5974403831947,3184.9597625910983,3924009
2025-07-15,3171.599853515625,3178.523536457564,3126.448660244279,3126.448660244279,2590889
2025-07-16,3163.576171875,3175.1222359666176,3151.344969328223,3157.607249475903,2540733
2025-07-17,3140.18994140625,3172.2846643823304,3135.199754145851,3154.7696780470374,2947640
2025-07-18,3121.304931640625,3159.3685771406017,3118.46738821797,3155.6502438038765,3432645
2025-07-21,3090.286865234375,3128.83976152069,3084.2202361520617,3121.4030943290218,3844346
2025-07-22,3091.65673828125,3111.7159107005,3086.764257203384,3091.65673828125,3198036
2025-07-23,3110.7373046875,3113.5748480562365,3089.6996367952283,3091.6566291573,1922875
2025-07-24,3080.30615234375,3105.4534578423713,3072.478182452152,3097.0385335433134,2934778
2025-07-25,3068.368408203125,3089.014534530361,3058.3877948178133,3072.4780444334683,2568917
2025-07-28,3013.08349609375,3050.9512525080645,3003.885488175128,3043.12328264916,3374473
2025-07-29,2990.284423828125,3007.8973556438664,2975.802632112602,2994.1984086760676,4785312
2025-07-30,2987.93603515625,3003.0047807939304,2981.673516260727,2994.1983151611034,2880121
2025-07-31,2971.497314453125,2994.0027271024683,2950.166049468222,2976.2918502873677,2968371
2025-08-01,2938.424072265625,2971.4972914199097,2935.488583681943,2964.7455243430377,2053847
2025-08-04,3008.28857421875,3013.181055141491,2927.2692812506943,2944.392964480288,2519252
2025-08-05,2998.014404296875,3011.322048140622,2976.5854331255146,3008.2886143717656,1927996
2025-08-06,2967.093994140625,3000.8521121202134,2960.9294204705666,2997.1337788834585,1487081
2025-08-07,2981.47802734375,2985.9792055799644,2946.154217712285,2951.1446440658847,2543076
2025-08-08,2971.105712890625,2994.002666894786,2959.9509519667536,2982.5543093380406,2762140
2025-08-11,2975.4111328125,2984.3153044195046,2956.3304579380692,2971.105606429514,1884215
2025-08-12,2970.127197265625,3029.8154640054736,2961.809979769089,2975.6068714078456,3358232
2025-08-13,2970.91015625,2978.9337774241835,2963.473728360306,2970.812449963036,2148166
2025-08-14,2957.30908203125,2990.1864106721328,2954.1779420022144,2968.757439673081,3342174
2025-08-18,2946.44775390625,2983.434958599791,2938.815435653507,2980.988718063058,2945609
2025-08-19,2951.340087890625,2959.950901928915,2946.349900778797,2946.4476070609903,2650784
2025-08-20,3031.96826171875,3036.664852119672,2946.1539583708727,2946.1539583708727,4952358
2025-08-21,3035.882568359375,3062.693270119804,3016.801891436903,3062.693270119804,3230726
2025-08-22,2988.327392578125,3029.1306363096523,2984.4134077810354,3019.639270954844,1593791
2025-08-25,3073.0654296875,3084.220191422538,3010.9309175823823,3020.9115315912086,3448370
2025-08-26,3089.30810546875,3094.0049349317896,3052.9080951888627,3061.7145608480614,5522097
2025-08-28,3027.173828125,3078.838478368692,3020.1287028396528,3077.370733980466,3116051
2025-08-29,3018.3671875,3048.0156702082504,3011.028465982645,3026.4887537573413,2271789
2025-09-01,3045.667236328125,3063.7694152474464,3023.5531276055535,3023.5531276055535,1246862
2025-09-02,3044.591064453125,3087.1556510845603,3036.371791556432,3053.9847239556466,2185229
2025-09-03,3030.89208984375,3074.33722714916,3021.5963756053266,3062.595272321678,1799774
2025-09-04,3029.130615234375,3050.951128104469,3024.3360794475675,3048.99413571954,1481391
2025-09-05,2982.75,3036.664997028233,2963.47367273015,3030.5006621101975,2802055
2025-09-08,2954.079833984375,2998.9927110613953,2951.144345576971,2984.413214194218,2626187
2025-09-09,2983.826171875,2994.19832699537,2965.62628616296,2966.898378981974,2489301
2025-09-10,3043.123291015625,3055.550145422665,2987.740308555338,2990.675797260498,2079428
2025-09-11,3057.017822265625,3071.4996140027415,3043.221168990462,3071.4996140027415,2263446
2025-09-12,3066.019775390625,3080.990814432397,3053.886518550216,3076.3919302537256,1447167
2025-09-15,3044.982421875,3066.607284819441,3029.4244268669395,3066.607284819441,1732539
2025-09-16,3078.055419921875,3082.26300132086,3042.242602669502,3060.736085121159,2573429
2025-09-17,3104.57275390625,3113.966173979194,3074.8263264485827,3084.2199854121977,2418271
2025-09-18,3108.388916015625,3134.1234145595795,3093.4178759668794,3116.51048247651,2633138
2025-09-19,3101.050048828125,3112.107103450778,3076.3919928468,3101.8328935510035,4901694
2025-09-22,3007.70166015625,3040.089740964508,2999.090845838676,3028.445731768582,3634901
2025-09-23,2996.546875,3014.4534044791503,2986.3706093710016,3003.983542191669,3177741
2025-09-24,2970.127197265625,2991.262810224855,2967.778901999341,2984.4133369924134,1625714
2025-09-25,2893.804443359375,2964.4520571099356,2887.5421635017433,2957.015390749667,4974361
2025-09-26,2836.758544921875,2891.260737711385,2829.126226471788,2877.7574418213358,3934636
2025-09-29,2833.82275390625,2866.3087778304835,2831.7678164651984,2853.2947314486933,3110035
2025-09-30,2826.288330078125,2852.610021207006,2823.0594837288886,2848.402439766557,2253458
2025-10-01,2851.53369140625,2861.9058470940704,2804.957413772581,2828.8326264436423,1952902
2025-10-03,2839.498046875,2861.1229086009284,2828.9304789544044,2861.1229086009284,2899519
2025-10-06,2924.137939453125,2929.22631078988,2833.3336834873367,2839.5959635916415,2112774
2025-10-07,2909.75390625,2939.891634958981,2891.9453243871753,2930.5959216848555,3062943
2025-10-08,2962.103759765625,2977.5640480826064,2904.176830334925,2911.0263039913752,4121889
2025-10-09,2995.86181640625,3000.069397912704,2955.0585719818546,2968.757519004287,3211304
2025-10-10,2963.179931640625,3003.983173218589,2942.239970746985,2984.413250266025,8817365
2025-10-13,2942.53369140625,2970.225181329542,2933.7272257063764,2961.9079637241057,2866865
2025-10-14,2896.642333984375,2962.1036338769445,2891.9455044700007,2956.0370052457697,3611416
2025-10-15,2916.7763671875,2926.499513769408,2898.31197994854,2917.954894078994,4282226
2025-10-16,2917.66015625,2921.883430677564,2890.553079047838,2916.87439174088,3251495
2025-10-17,2909.311767578125,2935.4369375213087,2902.6331292681275,2916.972551528368,4374683
2025-10-20,2961.365478515625,2969.0262624451843,2925.320781572273,2932.1958010354274,3133039
2025-10-21,2953.017333984375,2977.669286180243,2942.508423286113,2976.981832168517,310644
2025-10-23,3018.330078125,3042.687339125331,2981.892616996725,3000.4550745732363,5564758
2025-10-24,3008.508544921875,3034.8300966289034,3003.6961270890743,3025.0086400055093,2684318
2025-10-27,3029.821044921875,3038.9550474990237,3005.5620951218402,3011.7496607245316,1946312
2025-10-28,3003.30322265625,3035.0265765381446,2985.919291823652,3021.0801556355614,3470737
2025-10-29,3003.0087890625,3021.080174034828,2991.714113509379,3003.3032409472494,2895420
2025-10-30,2981.106689453125,3009.0978400091353,2978.6513253692647,2994.6603471523654,2241536
2025-10-31,3003.4013671875,3012.6334402910475,2971.088871543434,2980.8120174669925,1868085
2025-11-03,2962.93701171875,3003.4013640895914,2956.2583734171585,2992.499451583931,2194877
2025-11-04,2936.81201171875,2975.214004338424,2922.8655907942766,2965.6872390451917,2670720
2025-11-06,2957.142333984375,2970.0085383136757,2936.61558517126,2936.7138956519902,2542721
2025-11-07,2938.383544921875,2950.3656744717186,2907.6423366423182,2947.419237380036,1830520
2025-11-10,2971.18701171875,2993.4816703122747,2938.579823663838,2939.5619693268272,1556656
2025-11-11,2992.597900390625,3001.142519888641,2964.1156755427983,2990.633609021809,2806868
2025-11-12,3075.8837890625,3080.4015151753365,3002.51755709654,3005.3656835637266,4460315
2025-11-13,3050.249755859375,3075.9819244274895,3046.61586484088,3075.8838537295965,1740435
2025-11-14,3050.54443359375,3057.517763723578,3022.356900982103,3034.830102963518,2210794
2025-11-17,3046.812255859375,3067.7320066302495,3031.4909272444793,3050.544457369475,2232853
2025-11-18,3031.98193359375,3049.5622448251693,3023.0443122614724,3046.6158078736476,2548350
2025-11-19,3091.499755859375,3098.6694669245953,3028.4460542827223,3041.705020306013,3151053
2025-11-20,3088.65185546875,3108.0000778660146,3082.0715272134535,3091.794673762747,2700767
2025-11-21,3094.34814453125,3113.4016740052466,3079.2229578295533,3088.6516518716926,4177037
2025-11-24,3085.115966796875,3122.1428110333977,3075.0981288018247,3101.616062202543,6703764
2025-11-25,3063.5087890625,3093.562543096727,3059.3838251197944,3089.142887490615,2737920
2025-11-26,3106.428466796875,3121.2589624366606,3061.348076121797,3063.115986297256,2508527
2025-11-27,3080.59814453125,3123.223169867727,3069.205159068128,3123.223169867727,2836233
2025-11-28,3081.48193359375,3091.1070087848907,3069.205113141185,3083.937297684263,1616690
2025-12-01,3077.455078125,3097.687374390369,3066.4550948216056,3081.8747335418534,1747647
2025-12-02,3079.714111328125,3087.8659682974553,3064.6872347092776,3075.0980746626374,2512003
2025-12-03,3123.22314453125,3154.5534946281955,3082.9551731709416,3083.9373188138757,3952112
2025-12-04,3171.544677734375,3191.9733551637537,3130.4909417024,3136.9731988901626,5025905
2025-12-05,3180.384033203125,3213.187842167148,3164.866083794654,3172.330486734928,5244013
2025-12-08,3178.71435546875,3201.6964674714213,3151.3125880977464,3185.0983021118977,2544725
2025-12-09,3151.01806640625,3175.964471029267,3124.401822284255,3172.330579931189,2734893
2025-12-10,3132.259033203125,3167.41989738469,3121.357359750894,3167.41989738469,1386849
2025-12-11,3134.91064453125,3151.1160479641035,3096.8035846478047,3147.7768486239356,1914362
2025-12-12,3163.0,3165.4553640739014,3128.8212841349605,3140.607031689688,1146554
2025-12-15,3172.52685546875,3180.384020730158,3140.2143592438706,3153.7680172761306,1562190
2025-12-16,3147.875244140625,3162.509118995985,3134.1252044928165,3162.509118995985,1734623
2025-12-17,3160.348388671875,3179.107227122374,3143.3572206041695,3143.3572206041695,1376350
2025-12-18,3222.2236328125,3229.09865265339,3163.4912725011322,3170.366292342023,2307422
2025-12-19,3223.402099609375,3258.661033366418,3220.259281411304,3240.09857605464,3902511
2025-12-22,3265.5361328125,3269.170263717588,3232.2414895890165,3250.9022578364156,2632816
2025-12-23,3250.902099609375,3260.625245626059,3234.6966963938,3260.625245626059,2365420
2025-12-24,3259.741455078125,3267.696930860065,3237.2504153109776,3245.107580613968,1367708
2025-12-26,3221.437744140625,3260.7235702886815,3213.384197736604,3253.9468611908032,1176664
2025-12-29,3193.446533203125,3229.294848891858,3184.9999848268185,3221.437683809396,2079473
2025-12-30,3188.83056640625,3209.160933545371,3181.6608551553877,3191.973384551631,2807593
2025-12-31,3148.955322265625,3188.0447669329633,3141.392848747715,3182.151893056932,3362634
2026-01-01,3169.77685546875,3176.3574233163417,3141.0982497161094,3157.59834501185,1255735
2026-01-02,3192.660888671875,3196.196709004467,3162.017991655493,3176.2591039024273,1184324
2026-01-05,3158.6787109375,3189.026915514335,3134.026759287417,3182.642968809425,2341703
2026-01-06,3197.669921875,3204.9377039238207,3147.7768738587542,3152.6876022111082,2912325
2026-01-07,3236.75927734375,3241.6700055592964,3165.651788913644,3185.0000101265678,1989442
2026-01-08,3146.6962890625,3228.2143763788763,3125.1873956711997,3228.2143763788763,4159336
2026-01-09,3150.52685546875,3172.0357492326657,3134.0267606372377,3134.0267606372377,1938673
2026-01-12,3181.75927734375,3193.937788002805,3117.6251157476318,3145.8126491306843,2228342
2026-01-13,3209.652099609375,3221.437847833155,3153.1787227037635,3187.0627488471305,5645341
2026-01-14,3135.5,3201.7948316366483,3126.1696162881753,3201.7948316366483,3539511
2026-01-15,3135.5,3135.5,3135.5,3135.5,0
2026-01-16,3206.699951171875,3221.89990234375,3171.0,3219.39990234375,4293470
2026-01-19,3163.60009765625,3220.0,3152.10009765625,3188.0,3387562
2026-01-20,3102.300048828125,3160.0,3091.10009765625,3151.60009765625,4499273
2026-01-21,3122.60009765625,3138.5,3082.0,3100.0,2015150
2026-01-22,3150.39990234375,3160.0,3122.300048828125,3150.0,2269827
2026-01-23,3162.5,3194.5,3152.0,3190.300048828125,2068857
2026-01-27,3158.0,3175.0,3130.0,3175.0,4279874
2026-01-28,3200.10009765625,3205.199951171875,3170.60009765625,3176.0,2751234
2026-01-29,3144.39990234375,3200.10009765625,3125.60009765625,3200.10009765625,2457641
2026-01-30,3123.89990234375,3141.0,3092.0,3141.0,3022068
2026-02-02,3169.60009765625,3198.0,3134.0,3198.0,2636272
2026-02-03,3225.300048828125,3350.0,3186.300048828125,3350.0,4366060
2026-02-04,2999.10009765625,3120.0,2986.0,3120.0,10852595
2026-02-05,2991.5,3029.699951171875,2972.300048828125,2990.0,3521545
2026-02-06,2941.60009765625,2985.0,2916.0,2976.60009765625,4687389
2026-02-09,2948.199951171875,2977.0,2937.5,2959.10009765625,2380318
2026-02-10,2984.60009765625,3011.60009765625,2943.5,2949.800048828125,3547763
2026-02-11,2909.800048828125,2998.0,2904.199951171875,2980.0,3363513
2026-02-12,2750.10009765625,2880.0,2740.0,2869.800048828125,10612156
2026-02-13,2692.199951171875,2713.0,2585.0,2585.0,11168735
2026-02-16,2706.60009765625,2719.800048828125,2671.0,2700.0,2918730
2026-02-17,2717.39990234375,2760.0,2695.199951171875,2716.0,4209118
2026-02-18,2694.89990234375,2730.0,2657.300048828125,2730.0,2950820
2026-02-19,2677.89990234375,2748.699951171875,2666.60009765625,2708.0,3238849
2026-02-20,2686.199951171875,2702.60009765625,2647.5,2667.0,2293482
2026-02-23,2676.300048828125,2704.0,2660.199951171875,2686.0,4699596
2026-02-24,2573.699951171875,2647.5,2561.300048828125,2641.0,7798833
2026-02-25,2629.300048828125,2654.199951171875,2595.0,2596.0,3621285
2026-02-26,2647.699951171875,2671.0,2635.0,2650.0,3464267
2026-02-27,2637.39990234375,2688.60009765625,2626.10009765625,2681.60009765625,5083717
2026-03-02,2613.5,2623.800048828125,2580.300048828125,2592.0,3374385
2026-03-04,2587.800048828125,2635.0,2580.39990234375,2625.0,3446434
2026-03-05,2578.800048828125,2609.5,2546.39990234375,2600.0,2960636
2026-03-06,2557.60009765625,2619.199951171875,2553.60009765625,2572.0,3998643
